"distractor","startDate","utterance_cat","reaction_time1","pos2","trial_type","selectedItem2","enjoyment","selectedItem1","botresponse","reaction_time_prior","pos3","contrast","condition","endTime","refObject","pos1","selectedItem_prior","target","age","comments","context_id","reaction_time2","HitCorrect","languages","RT","betwsubj","pos4","gender","trial_number","startTime","timeSpent","comp","utterance","anon_worker_id"
"green_scissors","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","NaN","NaN","target","practice","NaN",1,"NaN","Patricia","NaN","distractor","purple_flower","contrast_present",1566920563511,"target","contrast","NaN","red_flower",25,NA,"NaN","NaN",1,"English",18633,"typical","comp","male",1,1566920184269,6.3207,"red_candle","red flower","596074320776442"
"orange_butterfly","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","NaN","NaN","comp","practice","NaN",1,"NaN","Patricia","NaN","contrast","red_jacket","contrast_present",1566920563511,"target","distractor","NaN","yellow_jacket",25,NA,"NaN","NaN",1,"English",7438,"typical","target","male",2,1566920184269,6.3207,"yellow_bike","yellow jacket","596074320776442"
"orange_mug","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","NaN","NaN","distractor","practice","NaN",1,"NaN","Patricia","NaN","target","light_chair","contrast_not_present",1566920563511,"target","comp","NaN","green_scissors",25,NA,"NaN","NaN",1,"English",7141,"typical","contrast","male",3,1566920184269,6.3207,"green_toothbrush","green scissors","596074320776442"
"black_feather","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","NaN","NaN","distractor","practice","NaN",1,"NaN","Patricia","NaN","contrast","yellow_lamp","contrast_not_present",1566920563511,"target","comp","NaN","red_bellpepper",25,NA,"NaN","NaN",1,"English",4262,"typical","target","male",4,1566920184269,6.3207,"red_book","red pepper","596074320776442"
"orange_banana","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","modified","1271,1983","target","critical","green_swan",1,"green_swan,green_broccoli","Patricia","39593","distractor","yellow_egg","atn",1566920563511,"target","comp","green_swan","green_swan",25,NA,"green_atn_swan","808",1,"English",46905,"typical","contrast","male",1,1566920184269,6.3207,"green_broccoli","green swan","596074320776442"
"orange_lettuce","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","modified","824,1600","target","filler","yellow_egg",1,"white_egg,yellow_egg","Patricia","3255","comp","yellow_egg","tap",1566920563511,"contrast","distractor","white_egg","white_egg",25,NA,"white_tap_egg","680",1,"English",7847,"typical","contrast","male",2,1566920184269,6.3207,"white_pumpkin","yellow egg","596074320776442"
"green_broccoli","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","unmodified","768","distractor","filler","NaN",1,"green_broccoli","Patricia","3495","comp","red_strawberry","tan",1566920563511,"distractor","contrast","white_egg","white_egg",25,NA,"white_tan_egg","NaN",1,"English",5607,"typical","target","male",3,1566920184269,6.3207,"white_tomato","broccoli","596074320776442"
"green_lettuce","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","unmodified","744","distractor","filler","NaN",1,"green_lettuce","Patricia","1887","comp","red_corn","tap",1566920563511,"distractor","target","green_lettuce","yellow_corn",25,NA,"yellow_tap_corn","NaN",1,"English",3655,"typical","contrast","male",4,1566920184269,6.3207,"yellow_egg","lettuce","596074320776442"
"orange_carrot","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","modified","664,1296","contrast","filler","red_broccoli",1,"orange_carrot,red_broccoli","Patricia","1383","comp","red_broccoli","tap",1566920563511,"contrast","distractor","orange_carrot","green_broccoli",25,NA,"green_tap_broccoli","719",1,"English",5255,"typical","target","male",5,1566920184269,6.3207,"green_swan","red broccoli","596074320776442"
"red_strawberry","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","modified","1016","target","filler","white_pumpkin",1,"white_tomato","Patricia","1351","distractor","yellow_banana","aan",1566920563511,"comp","contrast","white_tomato","white_tomato",25,NA,"white_aan_tomato","616",1,"English",5007,"typical","comp","male",6,1566920184269,6.3207,"white_pumpkin","white pumpkin","596074320776442"
"orange_carrot","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","unmodified","968","contrast","filler","NaN",1,"orange_carrot","Patricia","1271","comp","red_tomato","aap",1566920563511,"distractor","target","red_tomato","white_tomato",25,NA,"white_aap_tomato","NaN",1,"English",3847,"typical","distractor","male",7,1566920184269,6.3207,"white_pumpkin","carrot","596074320776442"
"yellow_banana","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","unmodified","976","contrast","filler","NaN",1,"yellow_banana","Patricia","1311","comp","red_broccoli","aan",1566920563511,"distractor","distractor","red_broccoli","green_swan",25,NA,"green_aan_swan","NaN",1,"English",3895,"typical","target","male",8,1566920184269,6.3207,"green_carrot","banana","596074320776442"
"red_tomato","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","unmodified","511,976","comp","filler","NaN",1,"orange_lettuce,red_tomato","Patricia","894","distractor","orange_lettuce","aan",1566920563511,"distractor","contrast","orange_lettuce","yellow_egg",25,NA,"yellow_aan_egg","NaN",1,"English",2814,"typical","target","male",9,1566920184269,6.3207,"yellow_strawberry","tomato","596074320776442"
"white_swan","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","modified","592,2096","contrast","critical","red_broccoli",1,"white_swan,red_strawberry","Patricia","815","comp","orange_banana","atn",1566920563511,"target","distractor","white_swan","red_broccoli",25,NA,"red_atn_broccoli","1128",1,"English",5687,"typical","target","male",10,1566920184269,6.3207,"red_strawberry","red broccoli","596074320776442"
"red_strawberry","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","unmodified","1271","comp","filler","NaN",1,"red_strawberry","Patricia","687","target","yellow_egg","atn",1566920563511,"distractor","contrast","orange_pumpkin","orange_banana",25,NA,"orange_atn_banana","NaN",1,"English",2902,"typical","distractor","male",11,1566920184269,6.3207,"orange_pumpkin","strawberry","596074320776442"
"red_strawberry","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","modified","480","comp","filler","orange_banana",1,"orange_banana","Patricia","846","distractor","orange_banana","ttp",1566920563511,"contrast","contrast","orange_banana","yellow_banana",25,NA,"yellow_ttp_banana","560",1,"English",3814,"typical","target","male",12,1566920184269,6.3207,"yellow_corn","orange banana","596074320776442"
"green_broccoli","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","modified","672","target","critical","red_tomato",1,"red_tomato","Patricia","975","distractor","white_tomato","ttp",1566920563511,"target","contrast","white_tomato","red_tomato",25,NA,"red_ttp_tomato","568",1,"English",3559,"typical","comp","male",13,1566920184269,6.3207,"red_strawberry","red tomato","596074320776442"
"yellow_banana","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","unmodified","1032","comp","filler","NaN",1,"yellow_banana","Patricia","606","distractor","orange_carrot","aan",1566920563511,"distractor","target","red_broccoli","red_corn",25,NA,"red_aan_corn","NaN",1,"English",2502,"typical","contrast","male",14,1566920184269,6.3207,"red_broccoli","banana","596074320776442"
"red_tomato","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","unmodified","758","distractor","filler","NaN",1,"red_tomato","Patricia","686","target","white_pumpkin","tap",1566920563511,"distractor","comp","orange_pumpkin","orange_pumpkin",25,NA,"orange_tap_pumpkin","NaN",1,"English",2343,"typical","contrast","male",15,1566920184269,6.3207,"orange_lettuce","tomato","596074320776442"
"white_pumpkin","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","modified","896","distractor","critical","orange_lettuce",1,"orange_lettuce","Patricia","622","comp","green_lettuce","atp",1566920563511,"target","target","white_pumpkin","orange_lettuce",25,NA,"orange_atp_lettuce","1055",1,"English",4223,"typical","contrast","male",16,1566920184269,6.3207,"orange_carrot","orange lettuce","596074320776442"
"white_swan","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","unmodified","551,1287","contrast","filler","NaN",1,"red_broccoli,white_swan","Patricia","11126","distractor","yellow_strawberry","tap",1566920563511,"distractor","comp","red_broccoli","red_strawberry",25,NA,"red_tap_strawberry","NaN",1,"English",13510,"typical","target","male",17,1566920184269,6.3207,"red_broccoli","swan","596074320776442"
"green_lettuce","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","unmodified","767","distractor","filler","NaN",1,"white_egg","Patricia","670","target","white_egg","aap",1566920563511,"distractor","contrast","white_egg","yellow_egg",25,NA,"yellow_aap_egg","NaN",1,"English",3086,"typical","comp","male",18,1566920184269,6.3207,"yellow_strawberry","lettuce","596074320776442"
"white_swan","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","modified","1783","comp","filler","orange_lettuce",1,"orange_pumpkin","Patricia","758","contrast","yellow_corn","tan",1566920563511,"comp","distractor","white_swan","orange_pumpkin",25,NA,"orange_tan_pumpkin","727",1,"English",4846,"typical","target","male",19,1566920184269,6.3207,"orange_lettuce","orange lettuce","596074320776442"
"green_broccoli","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","modified","583","comp","critical","white_tomato",1,"white_egg","Patricia","646","target","red_corn","atn",1566920563511,"target","contrast","white_egg","white_tomato",25,NA,"white_atn_tomato","1455",1,"English",4502,"typical","distractor","male",20,1566920184269,6.3207,"white_egg","white tomato","596074320776442"
"red_tomato","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","unmodified","727","distractor","filler","NaN",1,"red_tomato","Patricia","1127","contrast","yellow_egg","ttn",1566920563511,"distractor","target","orange_carrot","orange_carrot",25,NA,"orange_ttn_carrot","NaN",1,"English",2806,"typical","comp","male",21,1566920184269,6.3207,"orange_pumpkin","tomato","596074320776442"
"white_tomato","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","modified","903","distractor","critical","green_broccoli",1,"green_lettuce","Patricia","1054","contrast","red_broccoli","ttp",1566920563511,"target","comp","green_lettuce","green_broccoli",25,NA,"green_ttp_broccoli","711",1,"English",4094,"typical","target","male",22,1566920184269,6.3207,"green_lettuce","green broccoli","596074320776442"
"red_broccoli","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","modified","759","comp","filler","green_carrot",1,"green_carrot","Patricia","766","distractor","green_carrot","tap",1566920563511,"contrast","contrast","orange_banana","orange_carrot",25,NA,"orange_tap_carrot","951",1,"English",3918,"typical","target","male",23,1566920184269,6.3207,"orange_banana","green carrot","596074320776442"
"yellow_corn","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","unmodified","856","distractor","filler","NaN",1,"yellow_corn","Patricia","4263","comp","orange_lettuce","ttn",1566920563511,"distractor","target","red_tomato","red_tomato",25,NA,"red_ttn_tomato","NaN",1,"English",6550,"typical","contrast","male",24,1566920184269,6.3207,"red_strawberry","corn","596074320776442"
"orange_pumpkin","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","unmodified","951","comp","filler","NaN",1,"orange_pumpkin","Patricia","806","distractor","white_tomato","ttn",1566920563511,"distractor","contrast","green_lettuce","green_broccoli",25,NA,"green_ttn_broccoli","NaN",1,"English",2662,"typical","target","male",25,1566920184269,6.3207,"green_lettuce","pumpkin","596074320776442"
"white_tomato","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","unmodified","751","comp","filler","NaN",1,"green_lettuce","Patricia","1343","contrast","orange_banana","atn",1566920563511,"comp","distractor","orange_banana","green_carrot",25,NA,"green_atn_carrot","NaN",1,"English",3133,"typical","target","male",26,1566920184269,6.3207,"green_lettuce","lettuce","596074320776442"
"green_broccoli","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","modified","992","target","critical","orange_lettuce",1,"orange_lettuce","Patricia","911","distractor","yellow_egg","atn",1566920563511,"target","comp","orange_carrot","orange_lettuce",25,NA,"orange_atn_lettuce","1567",1,"English",5134,"typical","contrast","male",27,1566920184269,6.3207,"orange_carrot","orange lettuce","596074320776442"
"red_corn","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","modified","968","distractor","critical","green_swan",1,"green_swan","Patricia","911","contrast","white_swan","atp",1566920563511,"target","target","green_swan","green_swan",25,NA,"green_atp_swan","607",1,"English",3950,"typical","comp","male",28,1566920184269,6.3207,"green_broccoli","green swan","596074320776442"
"white_swan","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","modified","455,927","target","critical","orange_carrot",1,"white_swan,orange_carrot","Patricia","606","contrast","green_carrot","ttp",1566920563511,"target","distractor","white_swan","orange_carrot",25,NA,"orange_ttp_carrot","1383",1,"English",4094,"typical","comp","male",29,1566920184269,6.3207,"orange_pumpkin","orange carrot","596074320776442"
"white_egg","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","modified","871","distractor","filler","orange_banana",1,"orange_carrot","Patricia","718","comp","green_swan","tan",1566920563511,"comp","target","white_egg","orange_carrot",25,NA,"orange_tan_carrot","927",1,"English",3718,"typical","contrast","male",30,1566920184269,6.3207,"orange_banana","orange banana","596074320776442"
"orange_lettuce","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","modified","1527","distractor","critical","red_broccoli",1,"red_broccoli","Patricia","814","comp","green_broccoli","atp",1566920563511,"target","contrast","green_broccoli","red_broccoli",25,NA,"red_atp_broccoli","1127",1,"English",4774,"typical","target","male",31,1566920184269,6.3207,"red_tomato","red broccoli","596074320776442"
"red_strawberry","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","unmodified","1015","contrast","filler","NaN",1,"red_strawberry","Patricia","791","distractor","white_swan","ttn",1566920563511,"distractor","target","yellow_banana","yellow_banana",25,NA,"yellow_ttn_banana","NaN",1,"English",2622,"typical","comp","male",32,1566920184269,6.3207,"yellow_corn","strawberry","596074320776442"
"orange_carrot","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","unmodified","1519","comp","filler","NaN",1,"orange_carrot","Patricia","1262","contrast","yellow_corn","aap",1566920563511,"distractor","target","red_broccoli","red_corn",25,NA,"red_aap_corn","NaN",1,"English",4342,"typical","distractor","male",33,1566920184269,6.3207,"red_broccoli","carrot","596074320776442"
"red_tomato","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","unmodified","663","distractor","filler","NaN",1,"red_tomato","Patricia","1246","comp","yellow_corn","tan",1566920563511,"distractor","target","green_lettuce","green_lettuce",25,NA,"green_tan_lettuce","NaN",1,"English",2918,"typical","contrast","male",34,1566920184269,6.3207,"green_carrot","tomato","596074320776442"
"orange_carrot","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","modified","808","comp","critical","yellow_egg",1,"yellow_egg","Patricia","678","contrast","white_egg","atp",1566920563511,"target","target","yellow_corn","yellow_egg",25,NA,"yellow_atp_egg","712",1,"English",3630,"typical","distractor","male",35,1566920184269,6.3207,"yellow_corn","yellow egg","596074320776442"
"white_swan","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","unmodified","983","comp","filler","NaN",1,"white_swan","Patricia","1118","distractor","yellow_strawberry","ttp",1566920563511,"distractor","contrast","red_tomato","red_strawberry",25,NA,"red_ttp_strawberry","NaN",1,"English",3286,"typical","target","male",36,1566920184269,6.3207,"red_tomato","swan","596074320776442"
"yellow_strawberry","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","modified","799","contrast","filler","green_broccoli",1,"green_broccoli","Patricia","758","comp","green_broccoli","aap",1566920563511,"contrast","distractor","yellow_strawberry","red_broccoli",25,NA,"red_aap_broccoli","544",1,"English",3566,"typical","target","male",37,1566920184269,6.3207,"red_corn","green broccoli","596074320776442"
"red_tomato","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","unmodified","847","distractor","filler","NaN",1,"yellow_banana","Patricia","511","target","orange_pumpkin","atn",1566920563511,"comp","contrast","red_tomato","yellow_egg",25,NA,"yellow_atn_egg","NaN",1,"English",2166,"typical","comp","male",38,1566920184269,6.3207,"yellow_banana","banana","596074320776442"
"yellow_egg","Tue Aug 27 2019 10:36:24 GMT-0500 (Central Daylight Time)","unmodified","559,975","comp","filler","NaN",1,"yellow_egg,white_swan","Patricia","919","target","red_broccoli","atn",1566920563511,"comp","distractor","yellow_egg","white_pumpkin",25,NA,"white_atn_pumpkin","NaN",1,"English",3078,"typical","contrast","male",39,1566920184269,6.3207,"white_swan","swan","596074320776442"
